"Date","Symbol","Open","High","Low","Close","VolumeUSDT","CloseLag1Hour","CloseLag12Hour","CloseLag24Hour","CloseLag3Day","CloseLag7Day","CloseLag14Day","CloseLag30Day","CloseLag90Day","CloseLag120Day","Volatility","Target24HourClose","DateTime"
2020-01-02,"ETH",130.67,130.67,130.12,130.15,473475.95,131.61,131.68,130.64,134.27,125.01,128.28,148.7,173.16,177.31,0.422686750691656,126.04,"2020-01-02 01:00:00"
2020-01-02,"ETH",130.15,130.16,128.89,129.72,2365918.28,130.15,131.96,130.85,134.37,125.3,128.48,149.24,172.45,177.83,0.98533633330748,126.92,"2020-01-02 02:00:00"
2020-01-02,"ETH",129.72,129.72,128.77,129.1,1505923.36,129.72,132.08,130.2,134,124.52,129.02,149.21,172.87,179.35,0.737749475809574,126.89,"2020-01-02 03:00:00"
2020-01-02,"ETH",129.1,129.87,128.69,129.55,1137482.77,129.1,132.85,130.2,135.11,124.41,128.28,148.47,171.51,178.59,0.916932162561199,129.3,"2020-01-02 04:00:00"
2020-01-02,"ETH",129.55,129.75,129.3,129.63,915493.28,129.55,132.34,130.3,134.99,124.61,128.23,148.3,172.96,178.7,0.348027842227369,129.21,"2020-01-02 05:00:00"
2020-01-02,"ETH",129.63,129.99,129.15,129.42,575876.8,129.63,132.04,130.44,135.17,124.98,127.6,148.68,173.38,178.55,0.650406504065043,129.17,"2020-01-02 06:00:00"
2020-01-02,"ETH",129.42,129.67,128.96,129.26,836913.04,129.42,131.86,130.24,135.59,124.96,127.45,148.35,174.32,177.98,0.550558312655071,128.86,"2020-01-02 07:00:00"
2020-01-02,"ETH",129.26,130.27,129.21,130.21,920586.68,129.26,132.18,130.36,134.82,125.48,127.18,148.71,172.67,177.01,0.820369940407091,132.15,"2020-01-02 08:00:00"
2020-01-02,"ETH",130.21,130.21,129.57,129.98,738156.03,130.21,131.78,130.17,133.63,125.28,126.93,147.12,173.95,177.12,0.493941498803747,132.35,"2020-01-02 09:00:00"
2020-01-02,"ETH",129.98,130.28,129.66,129.72,1014986.6,129.98,130.27,130.7,132.92,125.32,127.7,147.06,173.98,177.84,0.47817368502237,132.04,"2020-01-02 10:00:00"
2020-01-02,"ETH",129.72,129.94,129.44,129.53,550371.85,129.72,130.77,130.74,133.11,125.14,126.05,146.82,174.76,177.66,0.38627935723115,132.46,"2020-01-02 11:00:00"
2020-01-02,"ETH",130.77,130.78,130.27,130.67,484698.08,129.53,131.61,128.87,133.53,124.8,130.62,149.21,172.9,178.69,0.391494588163039,127.07,"2020-01-02 12:00:00"
2020-01-02,"ETH",129.96,130.01,128.9,129.35,1075064.52,130.67,130.15,131.68,132.24,125.58,126.28,147.51,175.18,175.46,0.861132660977491,133.54,"2020-01-02 13:00:00"
2020-01-02,"ETH",129.35,129.86,129.21,129.37,713526.8,129.35,129.72,131.96,131.25,125.77,126.87,148.68,175.49,175.59,0.50305703892888,131.68,"2020-01-02 14:00:00"
2020-01-02,"ETH",129.37,129.8,129.36,129.59,653596.6,129.37,129.1,132.08,130.63,126.18,127.35,148.17,175.18,175.42,0.340136054421767,132.53,"2020-01-02 15:00:00"
2020-01-02,"ETH",129.59,129.78,126.94,127.6,3933581.73,129.59,129.55,132.85,131.69,128.23,126.9,148.31,178.08,177.14,2.23727745391524,133.51,"2020-01-02 16:00:00"
2020-01-02,"ETH",127.6,127.68,126.38,127.4,4841405.12,127.6,129.63,132.34,131.5,128.82,126.64,148.16,177.06,177.23,1.02864377274886,133.97,"2020-01-02 17:00:00"
2020-01-02,"ETH",127.4,127.75,127.13,127.49,914980.36,127.4,129.42,132.04,131.29,128.72,127.57,148.43,177.41,175.81,0.487689766380874,133.5,"2020-01-02 18:00:00"
2020-01-02,"ETH",127.49,127.67,127.08,127.62,599395.71,127.49,129.26,131.86,131.32,128.97,127.5,147.72,177.49,177.41,0.464274472773059,133.49,"2020-01-02 19:00:00"
2020-01-02,"ETH",127.62,127.64,126.79,127.16,728342.34,127.62,130.21,132.18,131.8,127.63,126.8,147.44,176.85,175.86,0.670399873807078,133.45,"2020-01-02 20:00:00"
2020-01-02,"ETH",127.16,127.87,127.15,127.72,281783.14,127.16,129.98,131.78,132.02,126.27,126.58,147.68,176.76,176.4,0.566260322453794,132.5,"2020-01-02 21:00:00"
2020-01-02,"ETH",127.72,127.76,127.24,127.39,335683.34,127.72,129.72,130.27,132.53,125.38,127.34,147.5,176.77,174.44,0.408676516818619,133.04,"2020-01-02 22:00:00"
2020-01-02,"ETH",127.39,127.48,126.91,127.19,371057.03,127.39,129.53,130.77,131.59,125.58,128.1,147.17,175.55,174.72,0.449137183831067,134.35,"2020-01-02 23:00:00"
2020-01-02,"ETH",129.53,129.99,129.52,129.96,470813.16,127.19,130.67,131.61,132.78,125.38,126.98,147.2,174.11,176.56,0.362878319950586,132.23,"2020-01-03 00:00:00"
2020-01-03,"ETH",127.07,127.17,125.88,126.04,1499116.85,129.96,129.35,130.15,131.89,125.8,126.92,144.69,174.73,174.26,1.02478551000954,133.01,"2020-01-03 01:00:00"
2020-01-03,"ETH",126.04,127.08,125.9,126.92,1787553.14,126.04,129.37,129.72,131.55,126.37,126.83,144.5,175.68,174.2,0.937251787132639,133.47,"2020-01-03 02:00:00"
2020-01-03,"ETH",126.92,127.11,126.65,126.89,768420.99,126.92,129.59,129.1,131.26,126.45,126.88,144.64,175.87,174.4,0.363205684958542,133.34,"2020-01-03 03:00:00"
2020-01-03,"ETH",126.89,130.15,126.83,129.3,5634735.72,126.89,127.6,129.55,131.4,125.34,126.69,144.5,176.15,174.83,2.61767720570843,133.67,"2020-01-03 04:00:00"
2020-01-03,"ETH",129.3,129.97,128.76,129.21,1724351.97,129.3,127.4,129.63,132.7,125.46,126.07,143.6,175.74,175.19,0.939732836284567,133.66,"2020-01-03 05:00:00"
2020-01-03,"ETH",129.21,129.35,128.76,129.17,1212893.73,129.21,127.49,129.42,132.27,125.15,126.32,144.09,176.21,174.19,0.458216837527185,133.95,"2020-01-03 06:00:00"
2020-01-03,"ETH",129.17,129.53,128.72,128.86,2132970.94,129.17,127.62,129.26,132.2,124.99,127.18,144.11,175.43,174.45,0.629272840273464,133.91,"2020-01-03 07:00:00"
2020-01-03,"ETH",128.86,133.26,128.8,132.15,9088321.85,128.86,127.16,130.21,131.78,125.03,127.08,145.3,174.67,174.22,3.46273291925464,133.6,"2020-01-03 08:00:00"
2020-01-03,"ETH",132.15,132.87,131.71,132.35,3387242.7,132.15,127.72,129.98,131.7,124.79,126.87,145.38,173.85,172.35,0.880722800091107,134.13,"2020-01-03 09:00:00"
2020-01-03,"ETH",132.35,132.72,131.58,132.04,1315896.32,132.35,127.39,129.72,131.77,124.94,126.96,145.9,174.3,171.97,0.866393068855439,133.4,"2020-01-03 10:00:00"
2020-01-03,"ETH",132.04,132.63,131.92,132.46,869914.32,132.04,127.19,129.53,131.92,123.66,127.37,145.55,174.29,171.35,0.53820497271074,133.77,"2020-01-03 11:00:00"
2020-01-03,"ETH",127.19,127.6,126.82,127.07,913904.63,132.46,129.96,130.67,131.52,125.33,127.41,144.52,175.48,174.2,0.615044945592179,133.7,"2020-01-03 12:00:00"
2020-01-03,"ETH",132.23,133.95,132.23,133.54,1813659.02,127.07,126.04,129.35,131.53,124.52,128.09,149.95,174,172.04,1.30076382061559,132.9,"2020-01-03 13:00:00"
2020-01-03,"ETH",133.54,133.85,130.93,131.68,2836551.2,133.54,126.92,129.37,131.69,124.92,128.55,149.1,173.26,171.32,2.23019934316046,133.06,"2020-01-03 14:00:00"
2020-01-03,"ETH",131.68,132.57,131.59,132.53,971652.55,131.68,126.89,129.59,129.73,126.11,127.41,149.11,175.95,171.64,0.74473744205486,133.26,"2020-01-03 15:00:00"
2020-01-03,"ETH",132.53,133.75,131.94,133.51,3005112.56,132.53,129.3,127.6,130.07,125.25,127.72,149.35,175.14,171.26,1.37183568288616,133.09,"2020-01-03 16:00:00"
2020-01-03,"ETH",133.51,134.9,132.66,133.97,2900906.92,133.51,129.21,127.4,129.32,125.24,127.99,149.35,174.01,171.51,1.6885270616614,134.6,"2020-01-03 17:00:00"
2020-01-03,"ETH",133.97,134.22,133.24,133.5,1237986.26,133.97,129.17,127.49,129.42,125.34,128.06,149.44,174.05,171.95,0.735514860402274,133.51,"2020-01-03 18:00:00"
2020-01-03,"ETH",133.5,133.59,132.21,133.49,1755681.42,133.5,128.86,127.62,128.49,125.35,128.03,149.68,174.42,171.67,1.04379396414794,133.72,"2020-01-03 19:00:00"
2020-01-03,"ETH",133.49,134.05,133.01,133.45,1122665.73,133.49,132.15,127.16,128.39,125.63,128.35,145.94,174.6,171.83,0.781896098037757,134.08,"2020-01-03 20:00:00"
2020-01-03,"ETH",133.45,133.93,132.29,132.5,1050744.7,133.45,132.35,127.72,128.91,125.66,128.04,145.15,175.79,172.85,1.23970065764609,134.12,"2020-01-03 21:00:00"
2020-01-03,"ETH",132.5,133.37,132.16,133.04,816671.14,132.5,132.04,127.39,129.05,126.28,128.05,145.43,175.63,174.6,0.915556900726398,134.1,"2020-01-03 22:00:00"
2020-01-03,"ETH",133.04,135.14,132.9,134.35,1953424.69,133.04,132.46,127.19,129.16,126.29,128.19,145.38,176.25,173.75,1.68547780285928,134.2,"2020-01-03 23:00:00"
2020-01-03,"ETH",132.46,132.83,131.85,132.23,1793652.01,134.35,127.07,129.96,131.59,125.24,128.35,145.89,173.12,171.37,0.743268866135774,132.79,"2020-01-04 00:00:00"
2020-01-04,"ETH",133.7,133.71,132.79,133.01,976631.02,132.23,133.54,126.04,130.64,127.39,127.2,145.66,175.17,173.79,0.692823254763172,135.65,"2020-01-04 01:00:00"
2020-01-04,"ETH",133.01,133.48,132.8,133.47,776189.3,133.01,131.68,126.92,130.85,126.87,127.18,144.4,174.98,174.33,0.512048192771068,135.46,"2020-01-04 02:00:00"
2020-01-04,"ETH",133.47,133.54,133.18,133.34,618912.41,133.47,132.53,126.89,130.2,127.08,127.31,144.96,174.64,174.4,0.270310857486098,136.16,"2020-01-04 03:00:00"
2020-01-04,"ETH",133.34,133.91,133,133.67,1056725.07,133.34,133.51,129.3,130.2,127.41,127.43,144.73,175.25,175.53,0.684210526315787,135.91,"2020-01-04 04:00:00"
2020-01-04,"ETH",133.67,134.11,133.4,133.66,697992.78,133.67,133.97,129.21,130.3,127.86,127.29,145.76,175.25,175.21,0.532233883058477,136.19,"2020-01-04 05:00:00"
2020-01-04,"ETH",133.66,134.25,133.62,133.95,628092.16,133.66,133.5,129.17,130.44,127.11,127.19,145.84,174.12,175.29,0.471486304445439,136.11,"2020-01-04 06:00:00"
2020-01-04,"ETH",133.95,134.31,133.41,133.91,795109.4,133.95,133.49,128.86,130.24,127.26,127.02,145.65,173.65,174.8,0.674612098043629,136.02,"2020-01-04 07:00:00"
2020-01-04,"ETH",133.91,134.14,133.52,133.6,422570.27,133.91,133.45,132.15,130.36,127.27,127.23,145.73,172.33,174.8,0.464349910125806,135.38,"2020-01-04 08:00:00"
2020-01-04,"ETH",133.6,134.15,133.41,134.13,857824.89,133.6,132.5,132.35,130.17,127.23,126.62,145.8,173.21,174.88,0.554681058391432,135.32,"2020-01-04 09:00:00"
2020-01-04,"ETH",134.13,134.18,133.24,133.4,989435.5,134.13,133.04,132.04,130.7,127.89,127.05,146.79,172.66,175.99,0.705493845691983,134.88,"2020-01-04 10:00:00"
2020-01-04,"ETH",133.4,133.82,133.07,133.77,825640.32,133.4,134.35,132.46,130.74,127.34,127.39,146.51,173.66,176.36,0.563613135943488,135.07,"2020-01-04 11:00:00"
2020-01-04,"ETH",134.35,134.81,133.44,133.7,1496346.89,133.77,132.23,127.07,128.87,127.71,127.56,145.61,176.25,173.04,1.02667865707434,134.76,"2020-01-04 12:00:00"
2020-01-04,"ETH",132.79,133.25,132.59,132.9,1087172.58,133.7,133.01,133.54,131.68,127.32,126.93,147.57,171.77,176.46,0.497775096161096,135.6,"2020-01-04 13:00:00"
2020-01-04,"ETH",132.9,133.33,132.83,133.06,785709.01,132.9,133.47,131.68,131.96,128,127.06,147.83,172.12,175.89,0.37642098923436,135.58,"2020-01-04 14:00:00"
2020-01-04,"ETH",133.06,133.66,132.94,133.26,902827.96,133.06,133.34,132.53,132.08,127.42,127.34,147.03,173.61,176.18,0.541597713254099,137.26,"2020-01-04 15:00:00"
2020-01-04,"ETH",133.26,133.48,132.96,133.09,761732.14,133.26,133.67,133.51,132.85,128.13,127.23,146.89,172.86,175.9,0.391095066185305,137.16,"2020-01-04 16:00:00"
2020-01-04,"ETH",133.09,134.86,133.04,134.6,1756453.3,133.09,133.66,133.97,132.34,129.19,127.19,147.34,172.4,171.31,1.36800962116658,137.8,"2020-01-04 17:00:00"
2020-01-04,"ETH",134.6,135.85,132.8,133.51,3688006.38,134.6,133.95,133.5,132.04,128.98,126.97,146.92,168.27,170.91,2.29668674698794,137.79,"2020-01-04 18:00:00"
2020-01-04,"ETH",133.51,134.27,133.07,133.72,1399356.73,133.51,133.91,133.49,131.86,129.04,127.01,147.6,169.4,170.37,0.901781017509594,137.97,"2020-01-04 19:00:00"
2020-01-04,"ETH",133.72,134.2,133.44,134.08,684864.69,133.72,133.6,133.45,132.18,128.65,127.15,147.93,170.8,168.86,0.569544364508386,137.85,"2020-01-04 20:00:00"
2020-01-04,"ETH",134.08,134.54,133.68,134.12,813784.25,134.08,134.13,132.5,131.78,128.43,126.91,147.84,171.29,169.73,0.643327348892867,135.37,"2020-01-04 21:00:00"
2020-01-04,"ETH",134.12,134.37,133.8,134.1,369268.1,134.12,133.4,133.04,130.27,128.24,127.23,147.8,169.2,168.63,0.42600896860986,135.04,"2020-01-04 22:00:00"
2020-01-04,"ETH",134.1,134.4,133.77,134.2,367849.94,134.1,133.77,134.35,130.77,128.11,126.99,148.1,170.1,169.08,0.470957613814753,135.37,"2020-01-04 23:00:00"
2020-01-04,"ETH",133.77,133.79,132.5,132.79,968330.52,134.2,133.7,132.23,131.61,127.57,127.57,148.17,173.66,175.9,0.973584905660371,135.91,"2020-01-05 00:00:00"
2020-01-05,"ETH",134.76,135.83,134.71,135.65,2354053.76,132.79,132.9,133.01,130.15,127.6,127.32,147.83,169.56,169.21,0.831415633583256,137.22,"2020-01-05 01:00:00"
2020-01-05,"ETH",135.65,136,135.15,135.46,1158749.86,135.65,133.06,133.47,129.72,128.07,127.1,147.69,169.33,169.21,0.628930817610059,139.15,"2020-01-05 02:00:00"
2020-01-05,"ETH",135.46,136.2,135.45,136.16,1397969.19,135.46,133.26,133.34,129.1,127.94,127.14,147.26,171.77,169.22,0.553709856035437,139.49,"2020-01-05 03:00:00"
2020-01-05,"ETH",136.16,137.24,135.62,135.91,2790183.15,136.16,133.09,133.67,129.55,127.95,127.15,147.6,171.19,169.23,1.19451408346852,139.42,"2020-01-05 04:00:00"
2020-01-05,"ETH",135.91,136.45,135.64,136.19,923551.95,135.91,134.6,133.66,129.63,128.14,126.98,147.48,171.09,169.78,0.597168976703039,139.16,"2020-01-05 05:00:00"
2020-01-05,"ETH",136.19,136.59,135.86,136.11,711708.83,136.19,133.51,133.95,129.42,128.6,127.01,147.47,170.72,169.43,0.537317827175026,138.9,"2020-01-05 06:00:00"
2020-01-05,"ETH",136.11,136.31,135.82,136.02,491440.92,136.11,133.72,133.91,129.26,128.43,129.27,147.73,171.47,170.13,0.360771609483146,138.87,"2020-01-05 07:00:00"
2020-01-05,"ETH",136.02,136.24,135,135.38,1026251.84,136.02,134.08,133.6,130.21,128.65,128.66,147.43,172.3,170,0.918518518518525,140.65,"2020-01-05 08:00:00"
2020-01-05,"ETH",135.38,135.62,134.94,135.32,1163363.75,135.38,134.12,134.13,129.98,128.08,128.85,147.19,173.51,169.93,0.503927671557734,140.83,"2020-01-05 09:00:00"
2020-01-05,"ETH",135.32,135.49,134.7,134.88,1093272.48,135.32,134.1,133.4,129.72,128.25,129.38,146.42,175.13,169.76,0.586488492947306,141.97,"2020-01-05 10:00:00"
2020-01-05,"ETH",134.88,135.37,134.77,135.07,1136467.8,134.88,134.2,133.77,129.53,129.39,129.05,146.49,174.75,171.95,0.445202938339389,141.54,"2020-01-05 11:00:00"
2020-01-05,"ETH",134.2,135.24,134.19,134.76,1545768.62,135.07,132.79,133.7,130.67,127.93,126.89,147.43,170,168.79,0.782472613458537,135.65,"2020-01-05 12:00:00"
2020-01-05,"ETH",135.91,135.95,135.24,135.6,626448.93,134.76,135.65,132.9,129.35,130.93,129.53,146.3,177.07,171.3,0.524992605737932,140.24,"2020-01-05 13:00:00"
2020-01-05,"ETH",135.6,135.94,135.51,135.58,615638.03,135.6,135.46,133.06,129.37,130.95,129.35,146.61,176.54,172.96,0.317319754999636,141.11,"2020-01-05 14:00:00"
2020-01-05,"ETH",135.58,137.96,135.51,137.26,3471787.22,135.58,136.16,133.26,129.59,131.99,129.53,147.21,177.43,174.2,1.80798465057931,140.2,"2020-01-05 15:00:00"
2020-01-05,"ETH",137.26,138.16,136.64,137.16,2572162.72,137.26,135.91,133.09,127.6,132.9,129.71,147.13,180.95,177.88,1.11241217798596,140.68,"2020-01-05 16:00:00"
2020-01-05,"ETH",137.16,138.19,136.77,137.8,1273142.46,137.16,136.19,134.6,127.4,133.43,130.35,148.37,181.37,178.38,1.03823937998098,141.81,"2020-01-05 17:00:00"
2020-01-05,"ETH",137.8,138.04,136.89,137.79,1418852.7,137.8,136.11,133.51,127.49,133.79,131.22,148.61,179.88,178.95,0.840090583680331,141.09,"2020-01-05 18:00:00"
2020-01-05,"ETH",137.79,138,137.36,137.97,763291.38,137.79,136.02,133.72,127.62,134.85,131.94,148.11,180.2,178.04,0.46592894583575,141.35,"2020-01-05 19:00:00"
2020-01-05,"ETH",137.97,138.06,137.45,137.85,633327.52,137.97,135.38,134.08,127.16,135.14,132.85,147.81,178.89,178.7,0.443797744634422,142.17,"2020-01-05 20:00:00"
2020-01-05,"ETH",137.85,137.86,135,135.37,2817388.12,137.85,135.32,134.12,127.72,134.87,131.67,148.07,179.03,179.29,2.11851851851853,141.67,"2020-01-05 21:00:00"
2020-01-05,"ETH",135.37,135.94,134.33,135.04,1372998.6,135.37,134.88,134.1,127.39,135.03,131.73,148.36,181.04,178.03,1.19854090672224,143.05,"2020-01-05 22:00:00"
2020-01-05,"ETH",135.04,135.48,134.21,135.37,1257168.86,135.04,135.07,134.2,127.19,134.36,132.09,148.45,179.85,177.62,0.946278220698891,144.15,"2020-01-05 23:00:00"
2020-01-05,"ETH",135.07,135.97,135.06,135.91,794400.59,135.37,134.76,132.79,129.96,131.04,129.3,146.62,177,171.04,0.673774618687988,142.3,"2020-01-06 00:00:00"
2020-01-06,"ETH",135.65,137.58,135.39,137.22,1749997.66,135.91,135.6,135.65,126.04,134.27,134.07,148.22,184.51,178.31,1.61754930201642,143.83,"2020-01-06 01:00:00"
2020-01-06,"ETH",137.22,139.53,137.17,139.15,5241680.52,137.22,135.58,135.46,126.92,134.37,133.9,148.59,182.71,178.34,1.72049281912956,143.98,"2020-01-06 02:00:00"
2020-01-06,"ETH",139.15,139.67,138.27,139.49,2985338.57,139.15,137.26,136.16,126.89,134,133.87,148.39,182.18,182.95,1.01251175236854,143.5,"2020-01-06 03:00:00"
2020-01-06,"ETH",139.49,140,139.07,139.42,1732662.5,139.49,137.16,135.91,129.3,135.11,133.09,148.84,182.11,182.07,0.66872797871576,142.49,"2020-01-06 04:00:00"
2020-01-06,"ETH",139.42,139.6,138.54,139.16,882213.33,139.42,137.8,136.19,129.21,134.99,132.25,148.87,182.52,182.08,0.765121986429914,142.97,"2020-01-06 05:00:00"
2020-01-06,"ETH",139.16,139.29,138.83,138.9,737920.67,139.16,137.79,136.11,129.17,135.17,131.64,148.53,181.99,182.13,0.331340488367053,142.85,"2020-01-06 06:00:00"
2020-01-06,"ETH",138.9,139.16,138.78,138.87,951938.34,138.9,137.97,136.02,128.86,135.59,131.67,148.48,180.98,181.13,0.273814670701827,142.87,"2020-01-06 07:00:00"
2020-01-06,"ETH",138.87,140.86,138.81,140.65,2950821.65,138.87,137.85,135.38,132.15,134.82,132.45,147.8,180.44,180.94,1.47683884446366,143.16,"2020-01-06 08:00:00"
2020-01-06,"ETH",140.65,140.86,139.75,140.83,2109072.28,140.65,135.37,135.32,132.35,133.63,132.75,147.55,180.82,181.12,0.79427549194992,142.55,"2020-01-06 09:00:00"
2020-01-06,"ETH",140.83,142.56,140.58,141.97,3299375.57,140.83,135.04,134.88,132.04,132.92,132.56,147.79,180.49,181.54,1.40845070422534,142.88,"2020-01-06 10:00:00"
2020-01-06,"ETH",141.97,143.06,140.84,141.54,3410878.58,141.97,135.37,135.07,132.46,133.11,132.97,147.92,180.53,179.9,1.57625674524283,142.62,"2020-01-06 11:00:00"
2020-01-06,"ETH",135.37,135.74,134.86,135.65,780364.38,141.54,135.91,134.76,127.07,133.53,133.76,148.31,180.6,178.84,0.652528548123977,143.77,"2020-01-06 12:00:00"
2020-01-06,"ETH",142.3,143.22,139.08,140.24,5916311.69,135.65,137.22,135.6,133.54,132.24,132.93,147.66,179.58,178.84,2.97670405522001,140.93,"2020-01-06 13:00:00"
2020-01-06,"ETH",140.24,141.53,139.65,141.11,3484235.11,140.24,139.15,135.58,131.68,131.25,133.15,148.25,179.06,181.67,1.34622269960616,140.8,"2020-01-06 14:00:00"
2020-01-06,"ETH",141.11,141.44,140.1,140.2,2082143.19,141.11,139.49,137.26,132.53,130.63,133.26,148.28,179.1,181.35,0.9564596716631,139.48,"2020-01-06 15:00:00"
2020-01-06,"ETH",140.2,141.42,140,140.68,1922624.98,140.2,139.42,137.16,133.51,131.69,131.69,147.73,179,181.82,1.01428571428571,141.38,"2020-01-06 16:00:00"
2020-01-06,"ETH",140.68,141.85,140.54,141.81,1437105.75,140.68,139.16,137.8,133.97,131.5,129.33,147.9,179.27,179.73,0.932118969688347,142.72,"2020-01-06 17:00:00"
2020-01-06,"ETH",141.81,141.86,140.68,141.09,878507.27,141.81,138.9,137.79,133.5,131.29,129.23,147.55,179.39,179.5,0.838783053738987,142.43,"2020-01-06 18:00:00"
2020-01-06,"ETH",141.09,141.6,140.86,141.35,650197.08,141.09,138.87,137.97,133.49,131.32,129.08,147.86,178.69,179.77,0.525344313502755,143.19,"2020-01-06 19:00:00"
2020-01-06,"ETH",141.35,142.45,141.26,142.17,1067167.77,141.35,140.65,137.85,133.45,131.8,128.88,147.3,177.5,180.15,0.842418235877105,144.76,"2020-01-06 20:00:00"
2020-01-06,"ETH",142.17,142.56,141.51,141.67,1297401.98,142.17,140.83,135.37,132.5,132.02,127.15,146.99,179.02,181.31,0.74199703201188,142.46,"2020-01-06 21:00:00"
2020-01-06,"ETH",141.67,143.65,141.51,143.05,3319951.62,141.67,141.97,135.04,133.04,132.53,127.19,147.61,180.71,181.07,1.51226061762421,142.19,"2020-01-06 22:00:00"
