"Date","Symbol","Open","High","Low","Close","VolumeUSDT","DateTime"
2017-12-28,"BTC",15179.04,15434.99,15125.82,15400,6570008.67,"2017-12-28 01:00:00"
2017-12-28,"BTC",15400,15453.66,13417.99,13822.13,28720883.66,"2017-12-28 02:00:00"
2017-12-28,"BTC",13822.13,14555.63,13600,14163.42,29038965.52,"2017-12-28 03:00:00"
2017-12-28,"BTC",14163.42,14557.1,13866.01,14274.58,13421643.65,"2017-12-28 04:00:00"
2017-12-28,"BTC",14274.58,14366.07,13501.05,13580,14986473.69,"2017-12-28 05:00:00"
2017-12-28,"BTC",13580,13966,13511.14,13656.98,12321524.46,"2017-12-28 06:00:00"
2017-12-28,"BTC",13656.98,14100,13656.98,13984.39,11708034.24,"2017-12-28 07:00:00"
2017-12-28,"BTC",13984.39,14170,13752,14054.99,10389477.17,"2017-12-28 08:00:00"
2017-12-28,"BTC",14054.99,14348.22,14000,14125.08,7782498.56,"2017-12-28 09:00:00"
2017-12-28,"BTC",14125.08,14211.06,13188.11,13242.71,14477064.56,"2017-12-28 10:00:00"
2017-12-28,"BTC",13242.71,13600.3,13150,13578.98,16458889.21,"2017-12-28 11:00:00"
2017-12-28,"BTC",15459.99,15539.99,15010,15179.04,7928428.68,"2017-12-28 12:00:00"
2017-12-28,"BTC",13801.19,14030,13730,13877.69,9217396.6,"2017-12-28 13:00:00"
2017-12-28,"BTC",13877.69,14153.37,13560.1,14089,10169853.17,"2017-12-28 14:00:00"
2017-12-28,"BTC",14089,14305,14000,14040,10475701.59,"2017-12-28 15:00:00"
2017-12-28,"BTC",14040,14126.77,13716.48,13799.97,8376085.12,"2017-12-28 16:00:00"
2017-12-28,"BTC",13799.97,14068.59,13512,14015.97,11306059.13,"2017-12-28 17:00:00"
2017-12-28,"BTC",14015.97,14034.81,13190,13299.94,15761409.2,"2017-12-28 18:00:00"
2017-12-28,"BTC",13299.94,14000,13266.14,13736.43,6916877.51,"2017-12-28 19:00:00"
2017-12-28,"BTC",13736.43,14100,13695.8,13742.94,8869771.2,"2017-12-28 20:00:00"
2017-12-28,"BTC",13742.94,13883.87,13600,13798.43,6922284.93,"2017-12-28 21:00:00"
2017-12-28,"BTC",13798.43,14038.12,13750,13837.9,7542581.99,"2017-12-28 22:00:00"
2017-12-28,"BTC",13837.9,14221.99,13805.05,14182.11,6121553.39,"2017-12-28 23:00:00"
2017-12-28,"BTC",13578.98,13877.94,13335.37,13801.19,11557734.42,"2017-12-29 00:00:00"
2017-12-29,"BTC",14199.99,14216.98,14008,14200,6023940.85,"2017-12-29 01:00:00"
2017-12-29,"BTC",14200,14880,14170.02,14850,13078371.52,"2017-12-29 02:00:00"
2017-12-29,"BTC",14850,14850,14558,14725,10678115.2,"2017-12-29 03:00:00"
2017-12-29,"BTC",14725,14920,14627,14649.83,12399990.22,"2017-12-29 04:00:00"
2017-12-29,"BTC",14649.83,14868.81,14601,14824,9218323.04,"2017-12-29 05:00:00"
2017-12-29,"BTC",14824,14981,14780,14830.98,11577087.76,"2017-12-29 06:00:00"
2017-12-29,"BTC",14830.98,14839.97,14319.99,14450,11236078.3,"2017-12-29 07:00:00"
2017-12-29,"BTC",14450,14748,14237.8,14450.01,9642549.92,"2017-12-29 08:00:00"
2017-12-29,"BTC",14450.01,14520,14150,14214.69,11518735.71,"2017-12-29 09:00:00"
2017-12-29,"BTC",14214.69,14404.96,13850,13900.7,13227806.72,"2017-12-29 10:00:00"
2017-12-29,"BTC",13900.7,14304.22,13900,14280.01,9575520.04,"2017-12-29 11:00:00"
2017-12-29,"BTC",14182.11,14399,14053.03,14199.99,8097912.14,"2017-12-29 12:00:00"
2017-12-29,"BTC",14111.14,14210,13900,14195,11770003.66,"2017-12-29 13:00:00"
2017-12-29,"BTC",14195,14404.95,14185.51,14343.25,11375154.48,"2017-12-29 14:00:00"
2017-12-29,"BTC",14343.25,14595,14204.99,14557.49,12305640.92,"2017-12-29 15:00:00"
2017-12-29,"BTC",14557.49,14759,14500,14596,13104219.79,"2017-12-29 16:00:00"
2017-12-29,"BTC",14596,14797,14469.98,14516.05,10358457.76,"2017-12-29 17:00:00"
2017-12-29,"BTC",14516.05,14749,14401,14503.8,11170730.98,"2017-12-29 18:00:00"
2017-12-29,"BTC",14503.8,14672.94,14350,14640.7,9831385.22,"2017-12-29 19:00:00"
2017-12-29,"BTC",14640.7,14652.52,14250.01,14335.02,9210727.2,"2017-12-29 20:00:00"
2017-12-29,"BTC",14335.02,14410.31,14130,14235,9156689.33,"2017-12-29 21:00:00"
2017-12-29,"BTC",14235,14400.97,14180.01,14400.97,8331000.63,"2017-12-29 22:00:00"
2017-12-29,"BTC",14400.97,14577.11,14350.01,14378.9,9912764.7,"2017-12-29 23:00:00"
2017-12-29,"BTC",14280.01,14350,14028.01,14111.14,10294481.14,"2017-12-30 00:00:00"
2017-12-30,"BTC",14288.07,14398.85,13574.63,13764.51,12883179.39,"2017-12-30 01:00:00"
2017-12-30,"BTC",13764.51,13800.66,12900,13336.17,23657350.85,"2017-12-30 02:00:00"
2017-12-30,"BTC",13336.17,13588,12958,13423.64,14167904.59,"2017-12-30 03:00:00"
2017-12-30,"BTC",13423.64,13505.16,12958,12958,9530918.07,"2017-12-30 04:00:00"
2017-12-30,"BTC",12958,13400,12910,13399,6224858.3,"2017-12-30 05:00:00"
2017-12-30,"BTC",13399,13550,13281.38,13370,4895761.76,"2017-12-30 06:00:00"
2017-12-30,"BTC",13370,13705.82,13370,13620,5541708.59,"2017-12-30 07:00:00"
2017-12-30,"BTC",13620,13647.95,13319.78,13342.23,5446802.77,"2017-12-30 08:00:00"
2017-12-30,"BTC",13342.23,13382.76,13094.9,13248.18,6818383.59,"2017-12-30 09:00:00"
2017-12-30,"BTC",13248.18,13319.46,12828.32,12890,8743348.05,"2017-12-30 10:00:00"
2017-12-30,"BTC",12890,13250.01,12810,13150,6078157.5,"2017-12-30 11:00:00"
2017-12-30,"BTC",14378.9,14388.99,14045,14288.07,10221336.71,"2017-12-30 12:00:00"
2017-12-30,"BTC",12482.78,12515.01,11821,12451.88,21435853.34,"2017-12-30 13:00:00"
2017-12-30,"BTC",12451.88,12699.99,11966.76,12325.98,14773899.78,"2017-12-30 14:00:00"
2017-12-30,"BTC",12325.98,12644,12182.25,12313.99,10457546.08,"2017-12-30 15:00:00"
2017-12-30,"BTC",12313.99,12346.97,11750,11874.75,12373948.71,"2017-12-30 16:00:00"
2017-12-30,"BTC",11874.75,12744,11802.01,12660,10349363.66,"2017-12-30 17:00:00"
2017-12-30,"BTC",12660,12700,12245,12610,7979562.51,"2017-12-30 18:00:00"
2017-12-30,"BTC",12610,13099.89,12500,13045.27,8711337.09,"2017-12-30 19:00:00"
2017-12-30,"BTC",13040,13200,12520.5,12776.03,6723242.92,"2017-12-30 20:00:00"
2017-12-30,"BTC",12776.03,12819.81,12466.97,12747.91,4330352.61,"2017-12-30 21:00:00"
2017-12-30,"BTC",12747.91,12898.97,12520.84,12677.42,3733951.98,"2017-12-30 22:00:00"
2017-12-30,"BTC",12677.42,12800.79,12288,12440.01,4546680.07,"2017-12-30 23:00:00"
2017-12-30,"BTC",13150,13150,12248,12488.89,13097916.59,"2017-12-31 00:00:00"
2017-12-31,"BTC",12850,13141,12511,12957.14,8341742.69,"2017-12-31 01:00:00"
2017-12-31,"BTC",12957.14,13400,12850.01,13347.56,8142838.45,"2017-12-31 02:00:00"
2017-12-31,"BTC",13347.56,13411.02,12850.01,12962.06,7867820.95,"2017-12-31 03:00:00"
2017-12-31,"BTC",12962.06,13037.27,12755,12924.54,6327851.02,"2017-12-31 04:00:00"
2017-12-31,"BTC",12924.54,13077.97,12600,12650,5641274.18,"2017-12-31 05:00:00"
2017-12-31,"BTC",12650,12828,12459,12542.42,5615196.82,"2017-12-31 06:00:00"
2017-12-31,"BTC",12542.42,12831.31,12493.66,12797.46,4555712.68,"2017-12-31 07:00:00"
2017-12-31,"BTC",12797.46,12955,12512,12552.01,4274318.78,"2017-12-31 08:00:00"
2017-12-31,"BTC",12552.01,12700,12425.98,12520.47,4081847.08,"2017-12-31 09:00:00"
2017-12-31,"BTC",12519.64,12888.88,12483.65,12888.88,4008697.41,"2017-12-31 10:00:00"
2017-12-31,"BTC",12888.88,13080,12840.59,12989.94,6072300.83,"2017-12-31 11:00:00"
2017-12-31,"BTC",12440.01,12897,12149.98,12850,8600979.76,"2017-12-31 12:00:00"
2017-12-31,"BTC",13052,13250,12949.98,13157.94,6074923.02,"2017-12-31 13:00:00"
2017-12-31,"BTC",13157.94,13421.75,13100,13337.94,7290394.96,"2017-12-31 14:00:00"
2017-12-31,"BTC",13337.94,13346.6,13064.59,13212.68,6189401.65,"2017-12-31 15:00:00"
2017-12-31,"BTC",13212.68,14030,13192.02,13836,14919816.02,"2017-12-31 16:00:00"
2017-12-31,"BTC",13836,13924.6,13641.01,13762.99,9034924.79,"2017-12-31 17:00:00"
2017-12-31,"BTC",13762.99,13950,13700,13737.1,4577136.31,"2017-12-31 18:00:00"
2017-12-31,"BTC",13737.1,13875,13700,13780.16,3730501.49,"2017-12-31 19:00:00"
2017-12-31,"BTC",13780.16,14050.11,13780.13,13971.95,4681971.35,"2017-12-31 20:00:00"
2017-12-31,"BTC",13971.95,14005,13900.01,13940.99,3211741.16,"2017-12-31 21:00:00"
2017-12-31,"BTC",13940.99,14012,13782,13820.5,3875384.46,"2017-12-31 22:00:00"
2017-12-31,"BTC",13820.5,13829.99,13645.03,13716.36,3230217.31,"2017-12-31 23:00:00"
2017-12-31,"BTC",12989.94,13309.93,12870.01,13052,7246926.56,"2018-01-01 00:00:00"
2018-01-01,"BTC",13529.01,13595.89,13155.38,13203.06,4832291.65,"2018-01-01 01:00:00"
2018-01-01,"BTC",13203.06,13418.43,13200,13330.18,5402610.44,"2018-01-01 02:00:00"
2018-01-01,"BTC",13330.18,13611.27,13290,13410.03,5470651.84,"2018-01-01 03:00:00"
2018-01-01,"BTC",13410.03,13623.29,13322.15,13601.01,4394870.97,"2018-01-01 04:00:00"
2018-01-01,"BTC",13601.01,13699,13526.5,13558.99,5212466.36,"2018-01-01 05:00:00"
2018-01-01,"BTC",13558.99,13800,13510,13780.41,3459236.87,"2018-01-01 06:00:00"
2018-01-01,"BTC",13780.41,13818.55,13555.02,13570.35,3818398.65,"2018-01-01 07:00:00"
2018-01-01,"BTC",13570.35,13735.24,13400,13499.99,3556760.47,"2018-01-01 08:00:00"
2018-01-01,"BTC",13499.99,13670,13459.11,13616.99,2781963.86,"2018-01-01 09:00:00"
2018-01-01,"BTC",13616.99,13657.92,13497.98,13570.01,2241950.65,"2018-01-01 10:00:00"
2018-01-01,"BTC",13570.01,13589.89,13001.13,13220.56,8246537.9,"2018-01-01 11:00:00"
2018-01-01,"BTC",13716.36,13716.36,13400.01,13529.01,5769896.49,"2018-01-01 12:00:00"
2018-01-01,"BTC",13172.42,13200.41,12815.7,13017,5638438.57,"2018-01-01 13:00:00"
2018-01-01,"BTC",13017,13245,12750,13211.39,8465346.51,"2018-01-01 14:00:00"
2018-01-01,"BTC",13211.39,13330,13120.38,13247,5390742.74,"2018-01-01 15:00:00"
2018-01-01,"BTC",13247,13247.08,12966.42,13018,4656224.29,"2018-01-01 16:00:00"
2018-01-01,"BTC",13018,13198.98,13000,13022,2889269.65,"2018-01-01 17:00:00"
2018-01-01,"BTC",13022,13256.28,12940,13135,3085706.18,"2018-01-01 18:00:00"
2018-01-01,"BTC",13135,13290.65,13106.61,13240.37,3145011.73,"2018-01-01 19:00:00"
2018-01-01,"BTC",13240.37,13472,13222.03,13399.24,5383343.31,"2018-01-01 20:00:00"
2018-01-01,"BTC",13399.24,13580.67,13380.82,13481.01,4223653.42,"2018-01-01 21:00:00"
2018-01-01,"BTC",13481.01,13599.7,13450.96,13452,3951861.75,"2018-01-01 22:00:00"
2018-01-01,"BTC",13452,13500,13355.01,13387,4455241.8,"2018-01-01 23:00:00"
2018-01-01,"BTC",13220.56,13300,13056.23,13172.42,3269977.8,"2018-01-02 00:00:00"
2018-01-02,"BTC",13750.01,13800,13590,13600,6805015.97,"2018-01-02 01:00:00"
2018-01-02,"BTC",13600,13678.33,13398,13522,9269985.9,"2018-01-02 02:00:00"
2018-01-02,"BTC",13522,13539.98,13231.96,13353.78,8528181.31,"2018-01-02 03:00:00"
2018-01-02,"BTC",13353.78,13480.84,12890.02,13127.31,12553812.87,"2018-01-02 04:00:00"
2018-01-02,"BTC",13127.31,13244.99,13090.7,13166.95,7686781.5,"2018-01-02 05:00:00"
2018-01-02,"BTC",13166.95,13338.66,13041.5,13255.98,9302574.36,"2018-01-02 06:00:00"
2018-01-02,"BTC",13255.98,13359.98,13150,13343,8655068.04,"2018-01-02 07:00:00"
2018-01-02,"BTC",13343,13440,13302.59,13326.09,9807296.92,"2018-01-02 08:00:00"
2018-01-02,"BTC",13326.09,13523.46,13326.09,13452,6713784.44,"2018-01-02 09:00:00"
2018-01-02,"BTC",13452,13617.28,13401.6,13560,8688290.31,"2018-01-02 10:00:00"
2018-01-02,"BTC",13560,13573,13401.05,13490,9100081.44,"2018-01-02 11:00:00"
2018-01-02,"BTC",13380,13850,13380,13750.01,6122980.4,"2018-01-02 12:00:00"
2018-01-02,"BTC",13489.04,13875,13470.41,13864.98,13699224.97,"2018-01-02 13:00:00"
2018-01-02,"BTC",13864.98,13894.86,13630,13664.4,9234565.3,"2018-01-02 14:00:00"
2018-01-02,"BTC",13664.4,13739.89,13510,13690.03,12508086.6,"2018-01-02 15:00:00"
2018-01-02,"BTC",13690.03,13842.88,13584.99,13590.02,13774367.81,"2018-01-02 16:00:00"
2018-01-02,"BTC",13590.02,13799.65,13503,13780,10903702.92,"2018-01-02 17:00:00"
2018-01-02,"BTC",13780,14750,13755.43,14580,21111685.39,"2018-01-02 18:00:00"
2018-01-02,"BTC",14580,15473.49,14480,14732.75,22986908.74,"2018-01-02 19:00:00"
2018-01-02,"BTC",14732.75,15160.31,14710,14751,16375781.8,"2018-01-02 20:00:00"
2018-01-02,"BTC",14751,14944.99,14544,14692.4,12905077.44,"2018-01-02 21:00:00"
2018-01-02,"BTC",14692.4,15025,14685.01,14799.96,12426731.64,"2018-01-02 22:00:00"
2018-01-02,"BTC",14799.96,14887.08,14600,14675.11,10968033.62,"2018-01-02 23:00:00"
2018-01-02,"BTC",13490,13590,13450.46,13489.04,8951133.66,"2018-01-03 00:00:00"
2018-01-03,"BTC",14774.53,14853.53,14660,14820,11380504.07,"2018-01-03 01:00:00"
2018-01-03,"BTC",14820,15119.9,14750,15008.07,11863823.97,"2018-01-03 02:00:00"
2018-01-03,"BTC",15008.07,15299.99,14750,14818.49,14660363.02,"2018-01-03 03:00:00"
2018-01-03,"BTC",14818.49,15117.56,14795.05,15019.66,11434687.24,"2018-01-03 04:00:00"
2018-01-03,"BTC",15019.66,15114.98,14900,14988,12739670.88,"2018-01-03 05:00:00"
2018-01-03,"BTC",14988,15276.13,14858.01,15242.63,13193861.56,"2018-01-03 06:00:00"
2018-01-03,"BTC",15242.63,15307.56,15130.24,15170,9658333.66,"2018-01-03 07:00:00"
2018-01-03,"BTC",15170,15172.99,14900,15002.59,13039071.19,"2018-01-03 08:00:00"
2018-01-03,"BTC",15002.59,15048,14440,14500,17548035.89,"2018-01-03 09:00:00"
2018-01-03,"BTC",14519.99,14855,14150,14455.55,17371392.88,"2018-01-03 10:00:00"
2018-01-03,"BTC",14455.55,14771.84,14200,14730.05,11207508.14,"2018-01-03 11:00:00"
2018-01-03,"BTC",14675.11,14926.22,14660,14774.53,9588312.95,"2018-01-03 12:00:00"
2018-01-03,"BTC",14450,14890,14401.07,14855.02,5365718.82,"2018-01-03 13:00:00"
2018-01-03,"BTC",14855.02,15045.51,14758,14790.11,8251594.11,"2018-01-03 14:00:00"
2018-01-03,"BTC",14790.11,15033.77,14790.11,15033.77,7183486.96,"2018-01-03 15:00:00"
2018-01-03,"BTC",15033.77,15130,14901.93,15010.06,6752576.91,"2018-01-03 16:00:00"
2018-01-03,"BTC",15010.06,15057.2,14780,14800,5568736.25,"2018-01-03 17:00:00"
2018-01-03,"BTC",14800,14899.86,14697.99,14749.97,6110814.67,"2018-01-03 18:00:00"
2018-01-03,"BTC",14749.97,14846.13,14671,14700.01,5166103.04,"2018-01-03 19:00:00"
2018-01-03,"BTC",14700.01,14950,14683,14926.01,4951127.22,"2018-01-03 20:00:00"
2018-01-03,"BTC",14926.01,14990,14830,14926.96,2742801.01,"2018-01-03 21:00:00"
2018-01-03,"BTC",14926.96,14949,14799.64,14799.91,3738217.84,"2018-01-03 22:00:00"
2018-01-03,"BTC",14799.91,14940.82,14710,14919.51,9341796.28,"2018-01-03 23:00:00"
2018-01-03,"BTC",14730.05,14799,14400.04,14440,8640988.17,"2018-01-04 00:00:00"
2018-01-04,"BTC",14753.76,15179,14649.99,15172.12,16984431.86,"2018-01-04 01:00:00"
2018-01-04,"BTC",15172.12,15280,15059,15110.9,15449102.31,"2018-01-04 02:00:00"
2018-01-04,"BTC",15110.9,15119.98,15110.9,15119.97,70055.81,"2018-01-04 03:00:00"
2018-01-04,"BTC",15119.97,15119.97,15119.97,15119.97,0,"2018-01-04 04:00:00"
2018-01-04,"BTC",15119.97,15119.97,14730,14875.1,12672389.81,"2018-01-04 05:00:00"
2018-01-04,"BTC",14875.1,15100,14850.01,14899.01,12673123.27,"2018-01-04 06:00:00"
2018-01-04,"BTC",14899.01,14900,14685,14748,15538258.63,"2018-01-04 07:00:00"
2018-01-04,"BTC",14748,14800,14211.69,14221.05,16819067.24,"2018-01-04 08:00:00"
2018-01-04,"BTC",14221.05,14410.05,13918.04,14299.01,15294699.53,"2018-01-04 09:00:00"
2018-01-04,"BTC",14299.01,14523.94,14214.8,14429,14669840.44,"2018-01-04 10:00:00"
2018-01-04,"BTC",14429,14571.78,14280,14539.97,13837323.79,"2018-01-04 11:00:00"
2018-01-04,"BTC",14919.51,14948,14710.25,14753.76,11758086.78,"2018-01-04 12:00:00"
2018-01-04,"BTC",14398.97,14600.02,14360.01,14518.95,12209432.07,"2018-01-04 13:00:00"
2018-01-04,"BTC",14518.95,14600.8,14404.99,14513.06,13651314.94,"2018-01-04 14:00:00"
2018-01-04,"BTC",14513.06,14534.58,14270.01,14400,12881331.34,"2018-01-04 15:00:00"
2018-01-04,"BTC",14353.01,14494.99,14238.01,14469.97,15749509.25,"2018-01-04 16:00:00"
2018-01-04,"BTC",14415.1,14648.89,14400.97,14648.89,12254005.64,"2018-01-04 17:00:00"
2018-01-04,"BTC",14648.89,14864,14630,14811,11126820.84,"2018-01-04 18:00:00"
2018-01-04,"BTC",14811,14988,14720.05,14895.19,12367762.87,"2018-01-04 19:00:00"
2018-01-04,"BTC",14895.19,15011,14722.65,14799.02,16364115.84,"2018-01-04 20:00:00"
2018-01-04,"BTC",14799.02,14944.97,14733.03,14797.88,10273076.78,"2018-01-04 21:00:00"
2018-01-04,"BTC",14797.88,14979,14601,14939.39,11073423.58,"2018-01-04 22:00:00"
2018-01-04,"BTC",14939.39,15100.08,14774.25,15059.54,13117141.01,"2018-01-04 23:00:00"
2018-01-04,"BTC",14539.97,14653.4,14181.88,14398.97,12776590.47,"2018-01-05 00:00:00"
2018-01-05,"BTC",14906.01,15100,14847.35,15040,13644134.25,"2018-01-05 01:00:00"
2018-01-05,"BTC",15040,15200,15038.04,15098.11,14439862.59,"2018-01-05 02:00:00"
2018-01-05,"BTC",15098.11,15180,14642,14965.37,14758189.54,"2018-01-05 03:00:00"
2018-01-05,"BTC",14965.37,15083.63,14600,14820.05,13404034.11,"2018-01-05 04:00:00"
2018-01-05,"BTC",14820.05,15038.75,14756,15000,12544005.53,"2018-01-05 05:00:00"
2018-01-05,"BTC",15000,15020,14700,14952.36,11560966.59,"2018-01-05 06:00:00"
2018-01-05,"BTC",14952.34,14979.78,14822.32,14920.14,12260092.82,"2018-01-05 07:00:00"
2018-01-05,"BTC",14920.14,15450,14880,15424.81,13997012.65,"2018-01-05 08:00:00"
2018-01-05,"BTC",15424.81,16111,15424.81,15880.39,20727448.83,"2018-01-05 09:00:00"
2018-01-05,"BTC",14400,16300,14400,16138.23,2179590.15,"2018-01-05 10:00:00"
2018-01-05,"BTC",16138.23,16185.65,15900,16090.69,15661342.63,"2018-01-05 11:00:00"
2018-01-05,"BTC",15059.54,15096.99,14802,14906.01,10243102.29,"2018-01-05 12:00:00"
2018-01-05,"BTC",15838,16199,15750,16093.94,15514965.6,"2018-01-05 13:00:00"
2018-01-05,"BTC",16093.94,16267.04,15901.01,16103.18,15501940.99,"2018-01-05 14:00:00"
2018-01-05,"BTC",16103.18,16170,15980.63,16087.72,12462667.56,"2018-01-05 15:00:00"
2018-01-05,"BTC",16087.72,16500,16087.72,16449,15955744.05,"2018-01-05 16:00:00"
2018-01-05,"BTC",16449,17118.13,16420,16650,14877646.78,"2018-01-05 17:00:00"
2018-01-05,"BTC",16650,16988,16475.78,16579,16208920.25,"2018-01-05 18:00:00"
2018-01-05,"BTC",16579,16673,16310,16598.95,20084579.42,"2018-01-05 19:00:00"
2018-01-05,"BTC",16593.01,16670,16353,16668.36,17372594.68,"2018-01-05 20:00:00"
2018-01-05,"BTC",16668.36,16950,16650.01,16799.95,17280403.93,"2018-01-05 21:00:00"
2018-01-05,"BTC",16799.95,17047.92,16645.24,17021.36,13465881.13,"2018-01-05 22:00:00"
2018-01-05,"BTC",17021.36,17176.24,16801.02,16960.39,14603281.99,"2018-01-05 23:00:00"
2018-01-05,"BTC",16090.69,16140.09,15762.9,15838,16092775.97,"2018-01-06 00:00:00"
2018-01-06,"BTC",16998,17099.99,16823,17025.03,14798417.17,"2018-01-06 01:00:00"
2018-01-06,"BTC",17025.03,17073.26,16500,16540.99,15944469.68,"2018-01-06 02:00:00"
2018-01-06,"BTC",16540.99,16746,16363.1,16521.59,14390475.46,"2018-01-06 03:00:00"
2018-01-06,"BTC",16521.59,16600.5,16300,16470.09,12263576.34,"2018-01-06 04:00:00"
2018-01-06,"BTC",16470.09,16750,16422.43,16642.84,6075291.47,"2018-01-06 05:00:00"
2018-01-06,"BTC",16642.84,16719.38,16596.39,16604.99,2891529.51,"2018-01-06 06:00:00"
2018-01-06,"BTC",16604.99,16605,16450,16480.76,2569663.58,"2018-01-06 07:00:00"
2018-01-06,"BTC",16480.76,16600,16440.04,16460.31,3658179.34,"2018-01-06 08:00:00"
2018-01-06,"BTC",16460.31,16538.01,16340,16419.96,8245396.23,"2018-01-06 09:00:00"
2018-01-06,"BTC",16419.96,16711.23,16390,16660.47,6995622.2,"2018-01-06 10:00:00"
2018-01-06,"BTC",16660.47,16750.01,16422.63,16529.89,9955773.21,"2018-01-06 11:00:00"
2018-01-06,"BTC",16960.39,16999,16677.98,16998,13371109.09,"2018-01-06 12:00:00"
2018-01-06,"BTC",16224.67,16370.94,16011.21,16168,10886587.6,"2018-01-06 13:00:00"
2018-01-06,"BTC",16168,16488.98,16145,16403.01,14089761.51,"2018-01-06 14:00:00"
2018-01-06,"BTC",16403.01,16639,16335.03,16556.22,14794212.36,"2018-01-06 15:00:00"
2018-01-06,"BTC",16556.22,16982,16501.75,16892.23,13525267.29,"2018-01-06 16:00:00"
2018-01-06,"BTC",16892.24,16940,16713.11,16889.97,10307141.78,"2018-01-06 17:00:00"
2018-01-06,"BTC",16889.97,16929.99,16650.82,16768.95,7580540.08,"2018-01-06 18:00:00"
2018-01-06,"BTC",16768.95,16820,16612.19,16770.01,7488107.82,"2018-01-06 19:00:00"
2018-01-06,"BTC",16770.01,16877.18,16723.2,16784,8082076.41,"2018-01-06 20:00:00"
2018-01-06,"BTC",16784,16840.34,16612.18,16790.99,11596788.04,"2018-01-06 21:00:00"
2018-01-06,"BTC",16790.99,17132.18,16790,16975,13343775.54,"2018-01-06 22:00:00"
2018-01-06,"BTC",16975,17143.13,16975,17069.79,9298690.54,"2018-01-06 23:00:00"
2018-01-06,"BTC",16529.89,16557.36,16151.12,16224.67,8887660.07,"2018-01-07 00:00:00"
2018-01-07,"BTC",17009.09,17017.77,16792.01,16951.02,12930131.68,"2018-01-07 01:00:00"
2018-01-07,"BTC",16951.02,16967.97,16711,16742.94,9841930.28,"2018-01-07 02:00:00"
2018-01-07,"BTC",16742.94,16800,16619.98,16740.68,12472202.08,"2018-01-07 03:00:00"
2018-01-07,"BTC",16740.68,16740.68,16434.21,16546.93,9056763.89,"2018-01-07 04:00:00"
2018-01-07,"BTC",16546.93,16684.99,16500,16564,8701300.07,"2018-01-07 05:00:00"
2018-01-07,"BTC",16564,16683.44,16521,16618.95,3603911.28,"2018-01-07 06:00:00"
2018-01-07,"BTC",16618.95,16618.95,16409.71,16594.86,2798728.09,"2018-01-07 07:00:00"
2018-01-07,"BTC",16594.86,16850,16594.86,16734.13,4901951.1,"2018-01-07 08:00:00"
2018-01-07,"BTC",16734.13,16788.06,16626.34,16638,3677408.58,"2018-01-07 09:00:00"
2018-01-07,"BTC",16638,16810,16638,16740.99,1955668.07,"2018-01-07 10:00:00"
2018-01-07,"BTC",16740.99,16780.96,16560.02,16607,1475821.24,"2018-01-07 11:00:00"
2018-01-07,"BTC",17069.79,17099.96,16800,17009.09,10891808.92,"2018-01-07 12:00:00"
2018-01-07,"BTC",16500,16550,16350,16386,2345662.81,"2018-01-07 13:00:00"
2018-01-07,"BTC",16386,16592,16376.99,16520.02,4108465.78,"2018-01-07 14:00:00"
2018-01-07,"BTC",16520.02,16568.36,16400.47,16439.65,5101350.63,"2018-01-07 15:00:00"
2018-01-07,"BTC",16439.65,16474.87,15750,15999.99,11899893.43,"2018-01-07 16:00:00"
2018-01-07,"BTC",15999.99,16287.3,15715.06,15850,13377688.86,"2018-01-07 17:00:00"
2018-01-07,"BTC",15800.01,16099.99,15610,16019.25,7984729.8,"2018-01-07 18:00:00"
2018-01-07,"BTC",16019.25,16199.96,15920,16074.57,3861546.9,"2018-01-07 19:00:00"
2018-01-07,"BTC",16100.9,16198.99,15872.07,16145.01,3869724,"2018-01-07 20:00:00"
2018-01-07,"BTC",16145.01,16299.95,16108,16198.99,2350556.98,"2018-01-07 21:00:00"
2018-01-07,"BTC",16198.99,16500,16000.94,16458,4203725.98,"2018-01-07 22:00:00"
2018-01-07,"BTC",16446,16461.28,16126.85,16150.03,4565503.96,"2018-01-07 23:00:00"
2018-01-07,"BTC",16607,16649.05,16480,16500,3416697.44,"2018-01-08 00:00:00"
2018-01-08,"BTC",15948.96,16001.8,15655,15850.07,9607801.88,"2018-01-08 01:00:00"
2018-01-08,"BTC",15850.07,16100,15830.01,16037.38,9112157.03,"2018-01-08 02:00:00"
2018-01-08,"BTC",16037.38,16037.38,15514.99,15573.29,13041510.27,"2018-01-08 03:00:00"
2018-01-08,"BTC",15573.29,15812.22,15573.29,15656,4604534.06,"2018-01-08 04:00:00"
2018-01-08,"BTC",15656,15899.99,15476,15786.4,6963647.12,"2018-01-08 05:00:00"
2018-01-08,"BTC",15786.4,15828.5,15639.64,15757.27,8779505.27,"2018-01-08 06:00:00"
2018-01-08,"BTC",15757.27,15921.68,15752.69,15895.97,9478474.4,"2018-01-08 07:00:00"
2018-01-08,"BTC",15895.97,15895.97,15355.01,15477.74,8429762.9,"2018-01-08 08:00:00"
2018-01-08,"BTC",15477.74,15520,14619.99,14929.99,17008153.38,"2018-01-08 09:00:00"
2018-01-08,"BTC",14929.99,15183.59,14551,15183.59,15717018,"2018-01-08 10:00:00"
2018-01-08,"BTC",15183.59,15468.12,15160.03,15400,13797452.16,"2018-01-08 11:00:00"
2018-01-08,"BTC",16150.03,16322.3,15908.06,15948.96,8994640.29,"2018-01-08 12:00:00"
2018-01-08,"BTC",15348,15463.99,14444,14659.95,19191729.72,"2018-01-08 13:00:00"
