"date","symbol","exchange","price_usd","daily_open_usd","daily_high_usd","daily_low_usd","volume","change_percent","date_time_utc","pk_dummy","pkey"
"2019-01-23","ETH","Poloniex","116.30","117.97","118.69","114.88",2.19,-1.42,"2019-01-23 00:00:00","2019-01-23 00","2019-01-23 00ETH"
"2019-01-22","ETH","Poloniex","117.97","115.85","119.50","111.00",5.08,1.83,"2019-01-22 00:00:00","2019-01-22 00","2019-01-22 00ETH"
"2019-01-21","ETH","Poloniex","115.85","117.44","117.85","113.49",4.22,-1.35,"2019-01-21 00:00:00","2019-01-21 00","2019-01-21 00ETH"
"2019-01-20","ETH","Poloniex","117.44","122.74","123.20","116.00",6.79,-4.32,"2019-01-20 00:00:00","2019-01-20 00","2019-01-20 00ETH"
"2019-01-19","ETH","Poloniex","122.74","119.06","126.37","119.06",4.25,3.09,"2019-01-19 00:00:00","2019-01-19 00","2019-01-19 00ETH"
"2019-01-18","ETH","Poloniex","119.06","121.73","121.73","117.50",2.96,-2.19,"2019-01-18 00:00:00","2019-01-18 00","2019-01-18 00ETH"
"2019-01-17","ETH","Poloniex","121.73","121.37","122.86","116.60",7.55,0.3,"2019-01-17 00:00:00","2019-01-17 00","2019-01-17 00ETH"
"2019-01-16","ETH","Poloniex","121.37","119.13","126.52","118.32",10.33,1.61,"2019-01-16 00:00:00","2019-01-16 00","2019-01-16 00ETH"
"2019-01-15","ETH","Poloniex","119.44","126.61","129.29","116.00",13.12,-5.67,"2019-01-15 00:00:00","2019-01-15 00","2019-01-15 00ETH"
"2019-01-14","ETH","Poloniex","126.61","114.29","129.83","114.01",8.48,10.78,"2019-01-14 00:00:00","2019-01-14 00","2019-01-14 00ETH"
"2019-01-13","ETH","Poloniex","114.29","123.26","124.60","112.18",7.44,-7.28,"2019-01-13 00:00:00","2019-01-13 00","2019-01-13 00ETH"
"2019-01-12","ETH","Poloniex","123.26","124.65","125.79","122.22",4.14,-1.12,"2019-01-12 00:00:00","2019-01-12 00","2019-01-12 00ETH"
"2019-01-11","ETH","Poloniex","124.65","125.00","127.16","120.00",7.09,-0.47,"2019-01-11 00:00:00","2019-01-11 00","2019-01-11 00ETH"
"2019-01-10","ETH","Poloniex","125.25","148.31","149.02","120.94",19.95,-15.55,"2019-01-10 00:00:00","2019-01-10 00","2019-01-10 00ETH"
"2019-01-09","ETH","Poloniex","148.31","147.51","151.55","146.33",4.12,0.54,"2019-01-09 00:00:00","2019-01-09 00","2019-01-09 00ETH"
"2019-01-08","ETH","Poloniex","147.51","149.43","151.76","145.55",5.69,-1.28,"2019-01-08 00:00:00","2019-01-08 00","2019-01-08 00ETH"
"2019-01-07","ETH","Poloniex","149.43","154.18","155.09","148.00",5.66,-3.08,"2019-01-07 00:00:00","2019-01-07 00","2019-01-07 00ETH"
"2019-01-06","ETH","Poloniex","154.18","153.03","157.27","147.40",7.79,0.75,"2019-01-06 00:00:00","2019-01-06 00","2019-01-06 00ETH"
"2019-01-05","ETH","Poloniex","153.03","152.02","158.75","151.73",9.57,0.66,"2019-01-05 00:00:00","2019-01-05 00","2019-01-05 00ETH"
"2019-01-04","ETH","Poloniex","152.02","146.25","154.50","144.37",10.79,3.95,"2019-01-04 00:00:00","2019-01-04 00","2019-01-04 00ETH"
"2019-01-03","ETH","Poloniex","146.25","152.00","153.55","143.10",10.33,-3.78,"2019-01-03 00:00:00","2019-01-03 00","2019-01-03 00ETH"
"2019-01-02","ETH","Poloniex","152.00","138.49","155.00","138.00",14.18,9.75,"2019-01-02 00:00:00","2019-01-02 00","2019-01-02 00ETH"
"2019-01-01","ETH","Poloniex","138.49","131.39","139.91","130.03",6.48,5.41,"2019-01-01 00:00:00","2019-01-01 00","2019-01-01 00ETH"
"2018-12-31","ETH","Poloniex","131.39","137.58","137.76","128.57",6.86,-4.41,"2018-12-31 00:00:00","2018-12-31 00","2018-12-31 00ETH"
"2018-12-30","ETH","Poloniex","137.45","132.84","139.00","128.00",13.41,3.47,"2018-12-30 00:00:00","2018-12-30 00","2018-12-30 00ETH"
"2018-12-29","ETH","Poloniex","132.84","134.97","144.84","129.00",19.21,-1.58,"2018-12-29 00:00:00","2018-12-29 00","2018-12-29 00ETH"
"2018-12-28","ETH","Poloniex","134.97","113.40","136.43","112.04",16.46,19.01,"2018-12-28 00:00:00","2018-12-28 00","2018-12-28 00ETH"
"2018-12-27","ETH","Poloniex","113.40","129.27","131.07","111.18",17.51,-12.27,"2018-12-27 00:00:00","2018-12-27 00","2018-12-27 00ETH"
"2018-12-26","ETH","Poloniex","129.27","127.44","135.13","122.68",16.8,1.43,"2018-12-26 00:00:00","2018-12-26 00","2018-12-26 00ETH"
"2018-12-25","ETH","Poloniex","127.44","138.47","139.02","120.46",30.59,-7.97,"2018-12-25 00:00:00","2018-12-25 00","2018-12-25 00ETH"
"2018-12-24","ETH","Poloniex","138.47","129.16","157.20","128.84",45.46,7.21,"2018-12-24 00:00:00","2018-12-24 00","2018-12-24 00ETH"
"2018-12-23","ETH","Poloniex","129.16","115.00","131.69","115.00",22.78,12.09,"2018-12-23 00:00:00","2018-12-23 00","2018-12-23 00ETH"
"2018-12-22","ETH","Poloniex","115.24","107.58","115.24","105.43",7.82,7.12,"2018-12-22 00:00:00","2018-12-22 00","2018-12-22 00ETH"
"2018-12-21","ETH","Poloniex","107.58","113.88","118.00","105.00",16.29,-5.55,"2018-12-21 00:00:00","2018-12-21 00","2018-12-21 00ETH"
"2018-12-20","ETH","Poloniex","113.90","98.71","115.65","98.06",16.19,15.25,"2018-12-20 00:00:00","2018-12-20 00","2018-12-20 00ETH"
"2018-12-19","ETH","Poloniex","98.83","100.37","107.66","98.00",17.3,-1.54,"2018-12-19 00:00:00","2018-12-19 00","2018-12-19 00ETH"
"2018-12-18","ETH","Poloniex","100.37","94.19","101.23","91.34",11.93,6.57,"2018-12-18 00:00:00","2018-12-18 00","2018-12-18 00ETH"
"2018-12-17","ETH","Poloniex","94.19","84.50","96.88","84.50",14.48,11.47,"2018-12-17 00:00:00","2018-12-17 00","2018-12-17 00ETH"
"2018-12-16","ETH","Poloniex","84.50","83.92","88.04","83.92",15.09,0.68,"2018-12-16 00:00:00","2018-12-16 00","2018-12-16 00ETH"
"2018-12-15","ETH","Poloniex","83.92","83.87","85.25","82.00",5.77,0.06,"2018-12-15 00:00:00","2018-12-15 00","2018-12-15 00ETH"
"2018-12-14","ETH","Poloniex","83.87","86.27","86.90","82.32",5.24,-2.78,"2018-12-14 00:00:00","2018-12-14 00","2018-12-14 00ETH"
"2018-12-13","ETH","Poloniex","86.27","89.21","90.77","84.70",4.72,-3.29,"2018-12-13 00:00:00","2018-12-13 00","2018-12-13 00ETH"
"2018-12-12","ETH","Poloniex","89.21","87.81","91.81","86.96",6,1.59,"2018-12-12 00:00:00","2018-12-12 00","2018-12-12 00ETH"
"2018-12-11","ETH","Poloniex","87.81","89.97","91.51","86.00",6.87,-2.4,"2018-12-11 00:00:00","2018-12-11 00","2018-12-11 00ETH"
"2018-12-10","ETH","Poloniex","89.97","93.45","95.20","88.11",8.43,-3.73,"2018-12-10 00:00:00","2018-12-10 00","2018-12-10 00ETH"
"2018-12-09","ETH","Poloniex","93.45","90.45","98.61","88.38",11.18,3.31,"2018-12-09 00:00:00","2018-12-09 00","2018-12-09 00ETH"
"2018-12-08","ETH","Poloniex","90.45","93.10","97.98","84.84",15.32,-2.84,"2018-12-08 00:00:00","2018-12-08 00","2018-12-08 00ETH"
"2018-12-07","ETH","Poloniex","93.10","91.04","96.92","82.00",23.65,2.26,"2018-12-07 00:00:00","2018-12-07 00","2018-12-07 00ETH"
"2018-12-06","ETH","Poloniex","91.04","102.45","104.78","90.74",14.37,-11.14,"2018-12-06 00:00:00","2018-12-06 00","2018-12-06 00ETH"
"2018-12-05","ETH","Poloniex","102.45","109.60","110.64","102.19",10.91,-6.52,"2018-12-05 00:00:00","2018-12-05 00","2018-12-05 00ETH"
"2018-12-04","ETH","Poloniex","109.60","109.14","114.09","105.32",4.48,0.42,"2018-12-04 00:00:00","2018-12-04 00","2018-12-04 00ETH"
"2018-12-03","ETH","Poloniex","109.14","116.51","117.08","105.38",7.18,-6.33,"2018-12-03 00:00:00","2018-12-03 00","2018-12-03 00ETH"
"2018-12-02","ETH","Poloniex","116.51","118.70","120.45","116.10",4.07,-1.84,"2018-12-02 00:00:00","2018-12-02 00","2018-12-02 00ETH"
"2018-12-01","ETH","Poloniex","118.70","113.97","120.51","111.61",6.59,4.15,"2018-12-01 00:00:00","2018-12-01 00","2018-12-01 00ETH"
"2018-11-30","ETH","Poloniex","113.97","118.45","120.00","111.60",7.64,-3.78,"2018-11-30 00:00:00","2018-11-30 00","2018-11-30 00ETH"
"2018-11-29","ETH","Poloniex","118.45","122.94","124.00","114.70",9.53,-3.65,"2018-11-29 00:00:00","2018-11-29 00","2018-11-29 00ETH"
"2018-11-28","ETH","Poloniex","122.94","111.56","126.50","111.56",13.52,10.21,"2018-11-28 00:00:00","2018-11-28 00","2018-11-28 00ETH"
"2018-11-27","ETH","Poloniex","111.56","110.59","114.15","102.55",10.56,0.87,"2018-11-27 00:00:00","2018-11-27 00","2018-11-27 00ETH"
"2018-11-26","ETH","Poloniex","110.59","118.48","121.36","107.00",13.09,-6.66,"2018-11-26 00:00:00","2018-11-26 00","2018-11-26 00ETH"
"2018-11-25","ETH","Poloniex","118.48","115.00","122.47","102.47",24.85,3.03,"2018-11-25 00:00:00","2018-11-25 00","2018-11-25 00ETH"
"2018-11-24","ETH","Poloniex","115.00","125.30","130.00","112.28",8.31,-8.22,"2018-11-24 00:00:00","2018-11-24 00","2018-11-24 00ETH"
"2018-11-23","ETH","Poloniex","125.30","126.76","128.79","119.00",10.58,-1.16,"2018-11-23 00:00:00","2018-11-23 00","2018-11-23 00ETH"
"2018-11-22","ETH","Poloniex","126.77","138.15","140.29","126.00",5.62,-8.24,"2018-11-22 00:00:00","2018-11-22 00","2018-11-22 00ETH"
"2018-11-21","ETH","Poloniex","138.15","134.34","141.87","127.00",11.65,2.84,"2018-11-21 00:00:00","2018-11-21 00","2018-11-21 00ETH"
"2018-11-20","ETH","Poloniex","134.34","150.86","154.42","127.36",45.39,-10.95,"2018-11-20 00:00:00","2018-11-20 00","2018-11-20 00ETH"
"2018-11-19","ETH","Poloniex","150.86","179.00","179.08","147.02",18.77,-15.72,"2018-11-19 00:00:00","2018-11-19 00","2018-11-19 00ETH"
"2018-11-18","ETH","Poloniex","179.00","176.11","184.02","175.67",3.66,1.64,"2018-11-18 00:00:00","2018-11-18 00","2018-11-18 00ETH"
"2018-11-17","ETH","Poloniex","176.11","176.98","177.92","173.98",3.15,-0.49,"2018-11-17 00:00:00","2018-11-17 00","2018-11-17 00ETH"
"2018-11-16","ETH","Poloniex","176.98","184.72","184.89","173.74",3.63,-4.19,"2018-11-16 00:00:00","2018-11-16 00","2018-11-16 00ETH"
"2018-11-15","ETH","Poloniex","184.72","187.77","190.20","171.48",10.1,-1.62,"2018-11-15 00:00:00","2018-11-15 00","2018-11-15 00ETH"
"2018-11-14","ETH","Poloniex","187.77","210.05","211.32","176.00",24.64,-10.61,"2018-11-14 00:00:00","2018-11-14 00","2018-11-14 00ETH"
"2018-11-13","ETH","Poloniex","210.05","213.03","213.54","209.50",1.74,-1.4,"2018-11-13 00:00:00","2018-11-13 00","2018-11-13 00ETH"
"2018-11-12","ETH","Poloniex","213.03","213.38","215.02","211.17",2.28,-0.16,"2018-11-12 00:00:00","2018-11-12 00","2018-11-12 00ETH"
"2018-11-11","ETH","Poloniex","213.38","213.18","214.06","208.92",1.54,0.09,"2018-11-11 00:00:00","2018-11-11 00","2018-11-11 00ETH"
"2018-11-10","ETH","Poloniex","213.18","210.94","215.50","210.62",0.96,1.06,"2018-11-10 00:00:00","2018-11-10 00","2018-11-10 00ETH"
"2018-11-09","ETH","Poloniex","210.94","213.03","215.70","209.37",2.86,-0.98,"2018-11-09 00:00:00","2018-11-09 00","2018-11-09 00ETH"
"2018-11-08","ETH","Poloniex","213.03","218.90","220.54","212.40",4.2,-2.68,"2018-11-08 00:00:00","2018-11-08 00","2018-11-08 00ETH"
"2018-11-07","ETH","Poloniex","218.90","220.96","224.45","216.97",6.05,-0.93,"2018-11-07 00:00:00","2018-11-07 00","2018-11-07 00ETH"
"2018-11-06","ETH","Poloniex","220.96","210.66","220.96","209.09",4.98,4.85,"2018-11-06 00:00:00","2018-11-06 00","2018-11-06 00ETH"
"2018-11-05","ETH","Poloniex","210.74","212.16","212.80","207.60",2.41,-0.67,"2018-11-05 00:00:00","2018-11-05 00","2018-11-05 00ETH"
"2018-11-04","ETH","Poloniex","212.16","200.07","218.99","199.04",5.89,6.04,"2018-11-04 00:00:00","2018-11-04 00","2018-11-04 00ETH"
"2018-11-03","ETH","Poloniex","200.07","202.22","202.71","199.26",1.05,-1.07,"2018-11-03 00:00:00","2018-11-03 00","2018-11-03 00ETH"
"2018-11-02","ETH","Poloniex","202.22","199.67","203.38","199.67",2.47,1.28,"2018-11-02 00:00:00","2018-11-02 00","2018-11-02 00ETH"
"2018-11-01","ETH","Poloniex","199.67","198.47","200.58","198.13",0.64,0.6,"2018-11-01 00:00:00","2018-11-01 00","2018-11-01 00ETH"
"2018-10-31","ETH","Poloniex","198.47","197.36","201.83","193.61",2.07,0.56,"2018-10-31 00:00:00","2018-10-31 00","2018-10-31 00ETH"
"2018-10-30","ETH","Poloniex","197.36","196.92","198.36","196.03",1.56,0.22,"2018-10-30 00:00:00","2018-10-30 00","2018-10-30 00ETH"
"2018-10-29","ETH","Poloniex","196.92","205.50","205.69","195.40",3.55,-4.17,"2018-10-29 00:00:00","2018-10-29 00","2018-10-29 00ETH"
"2018-10-28","ETH","Poloniex","205.50","204.28","205.74","203.62",0.65,0.6,"2018-10-28 00:00:00","2018-10-28 00","2018-10-28 00ETH"
"2018-10-27","ETH","Poloniex","204.28","204.71","205.70","203.35",0.93,-0.21,"2018-10-27 00:00:00","2018-10-27 00","2018-10-27 00ETH"
"2018-10-26","ETH","Poloniex","204.71","204.67","209.12","203.49",1.99,0.02,"2018-10-26 00:00:00","2018-10-26 00","2018-10-26 00ETH"
"2018-10-25","ETH","Poloniex","204.67","205.37","205.88","203.07",1.34,-0.38,"2018-10-25 00:00:00","2018-10-25 00","2018-10-25 00ETH"
"2018-10-24","ETH","Poloniex","205.45","205.90","207.90","205.19",1.66,-0.22,"2018-10-24 00:00:00","2018-10-24 00","2018-10-24 00ETH"
"2018-10-23","ETH","Poloniex","205.90","206.45","208.20","203.11",3.94,-0.27,"2018-10-23 00:00:00","2018-10-23 00","2018-10-23 00ETH"
"2018-10-22","ETH","Poloniex","206.45","207.22","208.95","205.19",1.9,-0.37,"2018-10-22 00:00:00","2018-10-22 00","2018-10-22 00ETH"
"2018-10-21","ETH","Poloniex","207.22","208.39","211.50","207.10",2.43,-0.56,"2018-10-21 00:00:00","2018-10-21 00","2018-10-21 00ETH"
"2018-10-20","ETH","Poloniex","208.39","204.73","209.55","204.03",3.72,1.79,"2018-10-20 00:00:00","2018-10-20 00","2018-10-20 00ETH"
"2018-10-19","ETH","Poloniex","204.73","206.47","207.99","204.17",2.54,-0.84,"2018-10-19 00:00:00","2018-10-19 00","2018-10-19 00ETH"
"2018-10-18","ETH","Poloniex","206.47","213.44","215.30","204.35",4.44,-3.26,"2018-10-18 00:00:00","2018-10-18 00","2018-10-18 00ETH"
"2018-10-17","ETH","Poloniex","213.44","215.50","216.72","210.31",6.28,-0.95,"2018-10-17 00:00:00","2018-10-17 00","2018-10-17 00ETH"
"2018-10-16","ETH","Poloniex","215.50","214.39","219.24","211.72",3.97,0.52,"2018-10-16 00:00:00","2018-10-16 00","2018-10-16 00ETH"
"2018-10-15","ETH","Poloniex","214.39","196.94","240.00","194.27",32.52,8.86,"2018-10-15 00:00:00","2018-10-15 00","2018-10-15 00ETH"
"2018-10-14","ETH","Poloniex","196.94","201.22","203.70","194.33",6.49,-2.13,"2018-10-14 00:00:00","2018-10-14 00","2018-10-14 00ETH"
"2018-10-13","ETH","Poloniex","201.22","197.25","202.58","196.82",3.65,2.01,"2018-10-13 00:00:00","2018-10-13 00","2018-10-13 00ETH"
"2018-10-12","ETH","Poloniex","197.25","191.75","201.56","190.11",7.27,2.87,"2018-10-12 00:00:00","2018-10-12 00","2018-10-12 00ETH"
"2018-10-11","ETH","Poloniex","191.75","226.76","226.76","188.79",22.96,-15.44,"2018-10-11 00:00:00","2018-10-11 00","2018-10-11 00ETH"
"2018-10-10","ETH","Poloniex","226.76","228.66","228.66","224.52",4,-0.83,"2018-10-10 00:00:00","2018-10-10 00","2018-10-10 00ETH"
"2018-10-09","ETH","Poloniex","228.66","230.34","230.66","227.02",2.77,-0.73,"2018-10-09 00:00:00","2018-10-09 00","2018-10-09 00ETH"
"2018-10-08","ETH","Poloniex","230.34","226.33","232.00","224.15",4.69,1.77,"2018-10-08 00:00:00","2018-10-08 00","2018-10-08 00ETH"
"2018-10-07","ETH","Poloniex","226.33","225.41","227.34","222.11",2.38,0.41,"2018-10-07 00:00:00","2018-10-07 00","2018-10-07 00ETH"
"2018-10-06","ETH","Poloniex","225.41","228.15","228.67","223.50",4.8,-1.2,"2018-10-06 00:00:00","2018-10-06 00","2018-10-06 00ETH"
"2018-10-05","ETH","Poloniex","228.15","222.49","231.57","220.10",4.5,2.54,"2018-10-05 00:00:00","2018-10-05 00","2018-10-05 00ETH"
"2018-10-04","ETH","Poloniex","222.49","220.69","227.00","219.50",6.37,0.82,"2018-10-04 00:00:00","2018-10-04 00","2018-10-04 00ETH"
"2018-10-03","ETH","Poloniex","220.69","226.03","226.06","216.00",10.88,-2.36,"2018-10-03 00:00:00","2018-10-03 00","2018-10-03 00ETH"
"2018-10-02","ETH","Poloniex","226.03","231.54","231.94","223.30",7.77,-2.38,"2018-10-02 00:00:00","2018-10-02 00","2018-10-02 00ETH"
"2018-10-01","ETH","Poloniex","231.54","232.31","235.57","225.00",6.82,-0.33,"2018-10-01 00:00:00","2018-10-01 00","2018-10-01 00ETH"
"2018-09-30","ETH","Poloniex","232.31","231.71","239.45","226.75",10.14,0.26,"2018-09-30 00:00:00","2018-09-30 00","2018-09-30 00ETH"
"2018-09-29","ETH","Poloniex","231.71","221.77","237.00","213.60",13.09,4.48,"2018-09-29 00:00:00","2018-09-29 00","2018-09-29 00ETH"
"2018-09-28","ETH","Poloniex","221.77","228.83","234.13","215.20",12.42,-3.32,"2018-09-28 00:00:00","2018-09-28 00","2018-09-28 00ETH"
"2018-09-27","ETH","Poloniex","229.38","214.42","233.79","209.99",16.8,6.98,"2018-09-27 00:00:00","2018-09-27 00","2018-09-27 00ETH"
"2018-09-26","ETH","Poloniex","214.42","219.32","222.74","207.66",15.38,-2.23,"2018-09-26 00:00:00","2018-09-26 00","2018-09-26 00ETH"
"2018-09-25","ETH","Poloniex","219.32","228.10","228.10","203.26",18.57,-3.85,"2018-09-25 00:00:00","2018-09-25 00","2018-09-25 00ETH"
"2018-09-24","ETH","Poloniex","228.10","245.02","246.16","225.26",17.21,-6.91,"2018-09-24 00:00:00","2018-09-24 00","2018-09-24 00ETH"
"2018-09-23","ETH","Poloniex","245.02","240.59","249.16","237.17",9.85,1.84,"2018-09-23 00:00:00","2018-09-23 00","2018-09-23 00ETH"
"2018-09-22","ETH","Poloniex","240.59","247.64","255.70","233.19",13.35,-2.85,"2018-09-22 00:00:00","2018-09-22 00","2018-09-22 00ETH"
"2018-09-21","ETH","Poloniex","247.64","223.94","251.99","220.70",31.17,10.58,"2018-09-21 00:00:00","2018-09-21 00","2018-09-21 00ETH"
"2018-09-20","ETH","Poloniex","223.94","209.66","227.80","206.74",15.53,6.81,"2018-09-20 00:00:00","2018-09-20 00","2018-09-20 00ETH"
"2018-09-19","ETH","Poloniex","209.66","208.84","214.63","198.00",19.5,0.39,"2018-09-19 00:00:00","2018-09-19 00","2018-09-19 00ETH"
"2018-09-18","ETH","Poloniex","208.84","196.01","214.31","194.40",16.11,6.44,"2018-09-18 00:00:00","2018-09-18 00","2018-09-18 00ETH"
"2018-09-17","ETH","Poloniex","196.21","220.01","224.96","191.97",26.48,-10.82,"2018-09-17 00:00:00","2018-09-17 00","2018-09-17 00ETH"
"2018-09-16","ETH","Poloniex","220.01","222.06","223.94","207.45",14.84,-1.07,"2018-09-16 00:00:00","2018-09-16 00","2018-09-16 00ETH"
"2018-09-15","ETH","Poloniex","222.38","209.00","228.29","208.55",16.22,6.23,"2018-09-15 00:00:00","2018-09-15 00","2018-09-15 00ETH"
"2018-09-14","ETH","Poloniex","209.33","211.03","223.90","202.40",24.89,-0.8,"2018-09-14 00:00:00","2018-09-14 00","2018-09-14 00ETH"
"2018-09-13","ETH","Poloniex","211.03","182.91","214.75","182.91",30.34,15.37,"2018-09-13 00:00:00","2018-09-13 00","2018-09-13 00ETH"
"2018-09-12","ETH","Poloniex","182.91","185.23","185.23","167.94",19.53,-1.25,"2018-09-12 00:00:00","2018-09-12 00","2018-09-12 00ETH"
"2018-09-11","ETH","Poloniex","185.23","197.26","199.20","176.13",13,-6.1,"2018-09-11 00:00:00","2018-09-11 00","2018-09-11 00ETH"
"2018-09-10","ETH","Poloniex","197.26","195.35","202.69","186.86",11.43,0.98,"2018-09-10 00:00:00","2018-09-10 00","2018-09-10 00ETH"
"2018-09-09","ETH","Poloniex","195.35","197.08","208.58","186.00",14.6,-0.88,"2018-09-09 00:00:00","2018-09-09 00","2018-09-09 00ETH"
"2018-09-08","ETH","Poloniex","197.08","215.37","219.86","190.00",20.42,-8.49,"2018-09-08 00:00:00","2018-09-08 00","2018-09-08 00ETH"
"2018-09-07","ETH","Poloniex","215.37","229.71","234.37","214.04",15.17,-6.25,"2018-09-07 00:00:00","2018-09-07 00","2018-09-07 00ETH"
"2018-09-06","ETH","Poloniex","229.71","229.40","233.08","211.76",20.19,0.14,"2018-09-06 00:00:00","2018-09-06 00","2018-09-06 00ETH"
"2018-09-05","ETH","Poloniex","229.40","285.55","287.61","225.23",22.87,-19.66,"2018-09-05 00:00:00","2018-09-05 00","2018-09-05 00ETH"
"2018-09-04","ETH","Poloniex","285.55","289.39","292.37","283.08",6.29,-1.33,"2018-09-04 00:00:00","2018-09-04 00","2018-09-04 00ETH"
"2018-09-03","ETH","Poloniex","289.39","295.40","296.20","286.11",3.72,-1.89,"2018-09-03 00:00:00","2018-09-03 00","2018-09-03 00ETH"
"2018-09-02","ETH","Poloniex","294.97","295.41","299.30","289.20",5.48,-0.15,"2018-09-02 00:00:00","2018-09-02 00","2018-09-02 00ETH"
"2018-09-01","ETH","Poloniex","295.41","281.51","303.19","281.39",8.02,4.94,"2018-09-01 00:00:00","2018-09-01 00","2018-09-01 00ETH"
"2018-08-31","ETH","Poloniex","281.51","283.50","285.00","276.84",2.45,-0.7,"2018-08-31 00:00:00","2018-08-31 00","2018-08-31 00ETH"
"2018-08-30","ETH","Poloniex","283.50","288.24","291.00","272.46",5.39,-1.64,"2018-08-30 00:00:00","2018-08-30 00","2018-08-30 00ETH"
"2018-08-29","ETH","Poloniex","288.24","295.78","297.15","283.90",4.51,-2.55,"2018-08-29 00:00:00","2018-08-29 00","2018-08-29 00ETH"
"2018-08-28","ETH","Poloniex","295.78","287.60","297.92","283.01",4.8,3.14,"2018-08-28 00:00:00","2018-08-28 00","2018-08-28 00ETH"
"2018-08-27","ETH","Poloniex","286.76","274.39","286.76","272.00",4,4.51,"2018-08-27 00:00:00","2018-08-27 00","2018-08-27 00ETH"
"2018-08-26","ETH","Poloniex","274.39","277.87","277.87","269.67",2.83,-1.25,"2018-08-26 00:00:00","2018-08-26 00","2018-08-26 00ETH"
"2018-08-25","ETH","Poloniex","277.87","281.10","282.13","276.40",2.17,-1.15,"2018-08-25 00:00:00","2018-08-25 00","2018-08-25 00ETH"
"2018-08-24","ETH","Poloniex","281.10","276.00","282.87","270.72",4.45,1.85,"2018-08-24 00:00:00","2018-08-24 00","2018-08-24 00ETH"
"2018-08-23","ETH","Poloniex","276.00","269.43","279.85","268.00",4.85,2.44,"2018-08-23 00:00:00","2018-08-23 00","2018-08-23 00ETH"
"2018-08-22","ETH","Poloniex","269.43","279.98","299.61","260.00",13.52,-3.77,"2018-08-22 00:00:00","2018-08-22 00","2018-08-22 00ETH"
"2018-08-21","ETH","Poloniex","279.98","270.83","285.24","270.00",7,3.35,"2018-08-21 00:00:00","2018-08-21 00","2018-08-21 00ETH"
"2018-08-20","ETH","Poloniex","270.90","300.01","304.24","269.02",12.97,-9.7,"2018-08-20 00:00:00","2018-08-20 00","2018-08-20 00ETH"
"2018-08-19","ETH","Poloniex","300.01","293.31","306.55","288.18",12.2,2.28,"2018-08-19 00:00:00","2018-08-19 00","2018-08-19 00ETH"
"2018-08-18","ETH","Poloniex","293.31","317.47","320.83","282.00",13.35,-7.61,"2018-08-18 00:00:00","2018-08-18 00","2018-08-18 00ETH"
"2018-08-17","ETH","Poloniex","317.47","286.77","317.67","285.69",9.04,10.71,"2018-08-17 00:00:00","2018-08-17 00","2018-08-17 00ETH"
"2018-08-16","ETH","Poloniex","286.77","281.04","298.75","278.10",4.49,1.97,"2018-08-16 00:00:00","2018-08-16 00","2018-08-16 00ETH"
"2018-08-15","ETH","Poloniex","281.22","277.70","306.62","277.40",12.92,1.27,"2018-08-15 00:00:00","2018-08-15 00","2018-08-15 00ETH"
"2018-08-14","ETH","Poloniex","277.70","283.77","283.77","250.30",21.77,-2.14,"2018-08-14 00:00:00","2018-08-14 00","2018-08-14 00ETH"
"2018-08-13","ETH","Poloniex","283.77","317.65","321.62","281.00",8.71,-10.67,"2018-08-13 00:00:00","2018-08-13 00","2018-08-13 00ETH"
"2018-08-12","ETH","Poloniex","317.65","317.78","327.00","313.95",3.46,-0.04,"2018-08-12 00:00:00","2018-08-12 00","2018-08-12 00ETH"
"2018-08-11","ETH","Poloniex","317.78","332.00","332.30","303.74",8.72,-4.28,"2018-08-11 00:00:00","2018-08-11 00","2018-08-11 00ETH"
"2018-08-10","ETH","Poloniex","332.00","363.35","365.78","325.36",6.68,-8.63,"2018-08-10 00:00:00","2018-08-10 00","2018-08-10 00ETH"
"2018-08-09","ETH","Poloniex","363.35","354.60","370.00","351.00",4.2,2.47,"2018-08-09 00:00:00","2018-08-09 00","2018-08-09 00ETH"
"2018-08-08","ETH","Poloniex","354.60","378.18","380.53","347.10",7.36,-6.27,"2018-08-08 00:00:00","2018-08-08 00","2018-08-08 00ETH"
"2018-08-07","ETH","Poloniex","378.31","404.90","411.00","369.85",6.16,-6.57,"2018-08-07 00:00:00","2018-08-07 00","2018-08-07 00ETH"
"2018-08-06","ETH","Poloniex","404.90","408.11","412.95","401.30",2.56,-0.79,"2018-08-06 00:00:00","2018-08-06 00","2018-08-06 00ETH"
"2018-08-05","ETH","Poloniex","408.11","406.40","413.33","400.63",1.65,0.42,"2018-08-05 00:00:00","2018-08-05 00","2018-08-05 00ETH"
"2018-08-04","ETH","Poloniex","406.40","417.83","419.21","401.82",3.05,-2.74,"2018-08-04 00:00:00","2018-08-04 00","2018-08-04 00ETH"
"2018-08-03","ETH","Poloniex","417.83","410.69","420.00","397.42",6.27,1.74,"2018-08-03 00:00:00","2018-08-03 00","2018-08-03 00ETH"
"2018-08-02","ETH","Poloniex","410.69","419.70","425.00","408.00",2.21,-2.15,"2018-08-02 00:00:00","2018-08-02 00","2018-08-02 00ETH"
"2018-08-01","ETH","Poloniex","419.70","432.27","434.70","407.60",6.8,-2.91,"2018-08-01 00:00:00","2018-08-01 00","2018-08-01 00ETH"
"2018-07-31","ETH","Poloniex","432.27","457.00","457.93","427.83",5.54,-5.41,"2018-07-31 00:00:00","2018-07-31 00","2018-07-31 00ETH"
