"Date","Symbol","Open","High","Low","Close","VolumeUSDT","CloseLag1Hour","CloseLag12Hour","CloseLag24Hour","CloseLag3Day","CloseLag7Day","CloseLag14Day","CloseLag30Day","CloseLag90Day","CloseLag120Day","Volatility","Target24HourClose","DateTime"
2018-06-03,"ETH",606.93,628.81,606.12,624,7195230.26,606.93,591.65,595.27,570.73,576.81,710.93,805.74,862.34,947,3.7434831386524,605.97,"2018-06-03 08:00:00"
2018-06-03,"ETH",624,626.78,618.01,623.12,4432145.69,624,593.79,595.62,571.86,576.74,714.41,800,864.47,947.99,1.41907088882057,608.89,"2018-06-03 09:00:00"
2018-06-03,"ETH",623.12,623.96,614.75,617.71,2158087.06,623.12,593.13,589.92,571.34,576.94,714.05,796.19,865.99,944,1.49816998779992,605.5,"2018-06-03 10:00:00"
2018-06-03,"ETH",617.71,622,617.71,619.93,1284151.79,617.71,590.85,592.73,574.93,575.83,712.5,802,869.14,971.44,0.694500655647466,592.32,"2018-06-03 11:00:00"
2018-06-03,"ETH",590.85,595.63,590.1,594.16,911504.53,619.93,590.51,575.39,560.55,582.42,690.99,763.5,866.04,923.27,0.937129300118619,622.54,"2018-06-03 12:00:00"
2018-06-03,"ETH",620.94,626.47,619.16,620.99,3061085.68,594.16,594.98,590.91,572.75,567.14,709.01,796.8,866.35,980.97,1.18063182376123,592.11,"2018-06-03 13:00:00"
2018-06-03,"ETH",620.99,624.49,616.24,622.99,2588196.22,620.99,593.66,592.74,574.98,571.8,710.86,796.5,862.36,987,1.33876411787615,585.44,"2018-06-03 14:00:00"
2018-06-03,"ETH",622.99,623.98,619,623.01,1662922.09,622.99,593.66,590.89,576.33,571.97,714.35,774.64,861.2,958.69,0.80452342487884,586.5,"2018-06-03 15:00:00"
2018-06-03,"ETH",623.01,625.44,617.59,617.95,2386160.19,623.01,593.52,589.95,574.97,570.41,719.46,779.48,858.1,979.9,1.27106980359138,584,"2018-06-03 16:00:00"
2018-06-03,"ETH",618.02,618.65,611,618,3817412.15,617.95,596.39,589.99,583.49,570.28,721.2,777.62,857.03,968,1.25204582651391,586.54,"2018-06-03 17:00:00"
2018-06-03,"ETH",618,618.82,611.05,611.79,1304899.9,618,604.08,596.32,579.56,559.41,723.04,776.81,861.39,986.58,1.27158170362492,590.59,"2018-06-03 18:00:00"
2018-06-03,"ETH",611.79,617.5,606.95,616.77,2888133.69,611.79,606.93,598.46,575.47,560.48,720.48,783.01,858.99,983.53,1.73819919268473,591.5,"2018-06-03 19:00:00"
2018-06-03,"ETH",616.77,620.98,612.88,620.87,1175824.05,616.77,624,591.65,580.99,561.77,720.15,788.9,857,973.89,1.32162903015273,597.11,"2018-06-03 20:00:00"
2018-06-03,"ETH",620.87,621,616.87,619.46,677329.13,620.87,623.12,593.79,584.05,565.75,719.76,790.76,855.31,959.02,0.669508972717103,598.87,"2018-06-03 21:00:00"
2018-06-03,"ETH",619.46,619.69,615.09,618.22,691882.25,619.46,617.71,593.13,572.75,570.51,713.36,794,854.45,959.7,0.747858037035234,592.5,"2018-06-03 22:00:00"
2018-06-03,"ETH",618.22,619.75,615.74,619.66,822202.61,618.22,619.93,590.85,577.81,570.4,716.16,785.99,849.84,971,0.651248903758078,591.02,"2018-06-03 23:00:00"
2018-06-03,"ETH",619.93,623,618.67,620.94,1374272.46,619.66,594.16,590.51,574.28,574.61,707.8,797.81,869.59,964.35,0.699888470428506,596.1,"2018-06-04 00:00:00"
2018-06-04,"ETH",622.54,623.54,618,620.5,1396370.06,620.94,620.99,594.98,578.6,570.27,706.37,797.6,844.17,937.09,0.896440129449832,595.5,"2018-06-04 01:00:00"
2018-06-04,"ETH",620.5,620.65,614.34,615.16,1661952.31,620.5,622.99,593.66,573,571.52,712.94,803.01,843.94,953.16,1.02711853371097,579.51,"2018-06-04 02:00:00"
2018-06-04,"ETH",615.16,620,614.62,618.3,846343.33,615.16,623.01,593.66,573.47,570.07,712.72,805.3,846.1,964.81,0.875337606976668,582.16,"2018-06-04 03:00:00"
2018-06-04,"ETH",618.3,619.95,616.77,618.97,748863.56,618.3,617.95,593.52,573.04,556,715.81,812.89,846.67,952.34,0.515589279634234,577.23,"2018-06-04 04:00:00"
2018-06-04,"ETH",618.97,619.65,610.2,615.31,1991254.44,618.97,618,596.39,574.46,527.99,715.36,812.34,850.09,963.02,1.54867256637167,583.71,"2018-06-04 05:00:00"
2018-06-04,"ETH",615.31,615.93,602.37,605.97,6585182.72,615.31,611.79,604.08,580.74,532.99,718.14,803.85,848.36,964.99,2.25110812291448,588.27,"2018-06-04 06:00:00"
